"","ensembl_gene_id","hgnc_symbol"
"17669","ENSG00000259786","LINC02109"
"17670","ENSG00000259802","MARCHF6-DT"
"17671","ENSG00000259861",""
"17672","ENSG00000259968",""
"17673","ENSG00000260066",""
"17674","ENSG00000260090",""
"17675","ENSG00000260091",""
"17676","ENSG00000260192","LINC02240"
"17677","ENSG00000260239","LINC02533"
"17678","ENSG00000260244",""
"17679","ENSG00000260278","BMP2K-DT"
"17680","ENSG00000260303",""
"17681","ENSG00000260404",""
"17682","ENSG00000260515",""
"17683","ENSG00000260526","AP1AR-DT"
"17684","ENSG00000260581",""
"17685","ENSG00000260596","DUX4"
"17686","ENSG00000260604",""
"17687","ENSG00000260641","TSPAN5-DT"
"17688","ENSG00000260651",""
"17689","ENSG00000260673",""
"17690","ENSG00000260686",""
"17691","ENSG00000260761",""
"17692","ENSG00000260763",""
"17693","ENSG00000260774",""
"17694","ENSG00000260786",""
"17695","ENSG00000260871",""
"17696","ENSG00000260981",""
"17697","ENSG00000261036",""
"17698","ENSG00000261037",""
"17699","ENSG00000261083","LINC02516"
"17700","ENSG00000261129",""
"17701","ENSG00000261166",""
"17702","ENSG00000261211",""
"17703","ENSG00000261268","QKILA"
"17704","ENSG00000261269",""
"17705","ENSG00000261360","OTULIN-DT"
"17706","ENSG00000261382",""
"17707","ENSG00000261434",""
"17708","ENSG00000261501","BBS7-DT"
"17709","ENSG00000261604",""
"17710","ENSG00000261646",""
"17711","ENSG00000261668",""
"17712","ENSG00000261730","FOXF2-DT"
"17713","ENSG00000261757",""
"17714","ENSG00000261914","RPL23AP84"
"17715","ENSG00000261934","PCDHGA9"
"17716","ENSG00000262096","PCDHB19P"
"17717","ENSG00000262209","PCDHGB3"
"17718","ENSG00000262211",""
"17719","ENSG00000262576","PCDHGA4"
"17720","ENSG00000263361","MIR378H"
"17721","ENSG00000263432","RN7SL689P"
"17722","ENSG00000263445","MIR4450"
"17723","ENSG00000263458","MIR4455"
"17724","ENSG00000263556","RN7SL383P"
"17725","ENSG00000263572","MIR7853"
"17726","ENSG00000263593","MIR4804"
"17727","ENSG00000263597","MIR3936"
"17728","ENSG00000263667","LINC03066"
"17729","ENSG00000263670","MIR4457"
"17730","ENSG00000263746","MIR4277"
"17731","ENSG00000263831","MIR378E"
"17732","ENSG00000263834","MIR4635"
"17733","ENSG00000263923",""
"17734","ENSG00000263940","RN7SL275P"
"17735","ENSG00000263963",""
"17736","ENSG00000263981","MIR5705"
"17737","ENSG00000264099","MIR4803"
"17738","ENSG00000264105","MIR3688-1"
"17739","ENSG00000264233","MIR4456"
"17740","ENSG00000264249","MIR3912"
"17741","ENSG00000264274","MIR4799"
"17742","ENSG00000264281",""
"17743","ENSG00000264342","MIR3660"
"17744","ENSG00000264391","RN7SL208P"
"17745","ENSG00000264536","MIR5706"
"17746","ENSG00000264549","SNORD95"
"17747","ENSG00000264563","MIR4633"
"17748","ENSG00000264678","MIR3140"
"17749","ENSG00000264732","MIR4638"
"17750","ENSG00000264760","MIR3141"
"17751","ENSG00000264792","MIR4637"
"17752","ENSG00000265083","MIR3691"
"17753","ENSG00000265135","MIR5687"
"17754","ENSG00000265160","MIR5003"
"17755","ENSG00000265213","MIR3684"
"17756","ENSG00000265237","MIR3142"
"17757","ENSG00000265304","MIR3650"
"17758","ENSG00000265421",""
"17759","ENSG00000265623","MIR3139"
"17760","ENSG00000265684","RN7SL378P"
"17761","ENSG00000265691","MIR4460"
"17762","ENSG00000265699","MIR548AE2"
"17763","ENSG00000265740","RN7SL339P"
"17764","ENSG00000265846","MIR4276"
"17765","ENSG00000265892","RN7SL311P"
"17766","ENSG00000265919","MIR4280"
"17767","ENSG00000265924","MIR5692C1"
"17768","ENSG00000266243","MIR4279"
"17769","ENSG00000266270",""
"17770","ENSG00000266329","MIR4281"
"17771","ENSG00000266415","MIR4636"
"17772","ENSG00000266421","MIR4451"
"17773","ENSG00000266477","RN7SL616P"
"17774","ENSG00000266478","MIR5197"
"17775","ENSG00000266515","MIR4452"
"17776","ENSG00000266698","MIR3945"
"17777","ENSG00000266750","MIR4645"
"17778","ENSG00000266751","MIR3661"
"17779","ENSG00000266890","MIR4634"
"17780","ENSG00000268223","ARL14EPL"
"17781","ENSG00000268471","MIR4453HG"
"17782","ENSG00000268799","H3Y2"
"17783","ENSG00000268942","CKS1BP3"
"17784","ENSG00000269466","H3Y1"
"17785","ENSG00000269893","SNHG8"
"17786","ENSG00000269961","ERBIN-DT"
"17787","ENSG00000269983",""
"17788","ENSG00000269985","FARS2-AS1"
"17789","ENSG00000270021",""
"17790","ENSG00000270123","VTRNA2-1"
"17791","ENSG00000270133",""
"17792","ENSG00000270174",""
"17793","ENSG00000270177","PPP2CA-DT"
"17794","ENSG00000270225","MTCO2P22"
"17795","ENSG00000270230","MTND6P22"
"17796","ENSG00000270232","MTCYBP22"
"17797","ENSG00000270243",""
"17798","ENSG00000270244",""
"17799","ENSG00000270265",""
"17800","ENSG00000270302",""
"17801","ENSG00000270307","MTATP6P2"
"17802","ENSG00000270336",""
"17803","ENSG00000270350","MTND4LP5"
"17804","ENSG00000270387",""
"17805","ENSG00000270388","MTCO3P22"
"17806","ENSG00000270426",""
"17807","ENSG00000270430",""
"17808","ENSG00000270442",""
"17809","ENSG00000270477","TOMM5P1"
"17810","ENSG00000270480",""
"17811","ENSG00000270495",""
"17812","ENSG00000270504",""
"17813","ENSG00000270513",""
"17814","ENSG00000270558",""
"17815","ENSG00000270560","APOOP1"
"17816","ENSG00000270612",""
"17817","ENSG00000270669",""
"17818","ENSG00000270681",""
"17819","ENSG00000270695",""
"17820","ENSG00000270697",""
"17821","ENSG00000270706","PRMT1P1"
"17822","ENSG00000270720",""
"17823","ENSG00000270741","PRELID3BP8"
"17824","ENSG00000270751","FBXW7-AS1"
"17825","ENSG00000270779",""
"17826","ENSG00000270830",""
"17827","ENSG00000270839",""
"17828","ENSG00000270842",""
"17829","ENSG00000270883",""
"17830","ENSG00000270892",""
"17831","ENSG00000270904","ATP6V1G1P5"
"17832","ENSG00000270906","MTND4P35"
"17833","ENSG00000270937",""
"17834","ENSG00000270960",""
"17835","ENSG00000270978",""
"17836","ENSG00000270989",""
"17837","ENSG00000271035","DPPA3P12"
"17838","ENSG00000271045","NDUFB9P1"
"17839","ENSG00000271053",""
"17840","ENSG00000271119","LINC03067"
"17841","ENSG00000271128",""
"17842","ENSG00000271196",""
"17843","ENSG00000271207","MTCO1P22"
"17844","ENSG00000271230",""
"17845","ENSG00000271257",""
"17846","ENSG00000271296","H3P19"
"17847","ENSG00000271302",""
"17848","ENSG00000271307",""
"17849","ENSG00000271334","LINC02104"
"17850","ENSG00000271361","HTATSF1P2"
"17851","ENSG00000271378","RBISP2"
"17852","ENSG00000271410",""
"17853","ENSG00000271455",""
"17854","ENSG00000271474","UNC5C-AS1"
"17855","ENSG00000271477",""
"17856","ENSG00000271480","MTND3P19"
"17857","ENSG00000271494",""
"17858","ENSG00000271530","WBP1LP12"
"17859","ENSG00000271538","LINC02427"
"17860","ENSG00000271585","SELENOTP2"
"17861","ENSG00000271606",""
"17862","ENSG00000271646","IRF2-DT"
"17863","ENSG00000271676",""
"17864","ENSG00000271679","LSM1P2"
"17865","ENSG00000271681",""
"17866","ENSG00000271687","MTND5P10"
"17867","ENSG00000271714","FAM169A-AS1"
"17868","ENSG00000271715",""
"17869","ENSG00000271724",""
"17870","ENSG00000271727",""
"17871","ENSG00000271737",""
"17872","ENSG00000271752",""
"17873","ENSG00000271766",""
"17874","ENSG00000271771",""
"17875","ENSG00000271781",""
"17876","ENSG00000271788",""
"17877","ENSG00000271792",""
"17878","ENSG00000271795",""
"17879","ENSG00000271797",""
"17880","ENSG00000271817",""
"17881","ENSG00000271824","SMIM32"
"17882","ENSG00000271828",""
"17883","ENSG00000271849","MAN2A1-DT"
"17884","ENSG00000271862",""
"17885","ENSG00000271871",""
"17886","ENSG00000271874","RAI14-DT"
"17887","ENSG00000271892",""
"17888","ENSG00000271904",""
"17889","ENSG00000271911",""
"17890","ENSG00000271918",""
"17891","ENSG00000271926",""
"17892","ENSG00000271978",""
"17893","ENSG00000271980",""
"17894","ENSG00000271998",""
"17895","ENSG00000272021",""
"17896","ENSG00000272023","AFF4-DT"
"17897","ENSG00000272049",""
"17898","ENSG00000272057","ANKH-DT"
"17899","ENSG00000272070",""
"17900","ENSG00000272071",""
"17901","ENSG00000272081","FCHO2-DT"
"17902","ENSG00000272085",""
"17903","ENSG00000272086","GOLPH3-DT"
"17904","ENSG00000272103",""
"17905","ENSG00000272108",""
"17906","ENSG00000272109",""
"17907","ENSG00000272112",""
"17908","ENSG00000272123",""
"17909","ENSG00000272130",""
"17910","ENSG00000272139",""
"17911","ENSG00000272142","LYRM4-AS1"
"17912","ENSG00000272144",""
"17913","ENSG00000272154",""
"17914","ENSG00000272197","RN7SL803P"
"17915","ENSG00000272203",""
"17916","ENSG00000272218",""
"17917","ENSG00000272234",""
"17918","ENSG00000272239",""
"17919","ENSG00000272248",""
"17920","ENSG00000272255",""
"17921","ENSG00000272265",""
"17922","ENSG00000272277",""
"17923","ENSG00000272279",""
"17924","ENSG00000272296","SNORD96A"
"17925","ENSG00000272297",""
"17926","ENSG00000272320",""
"17927","ENSG00000272323","TTC23L-AS1"
"17928","ENSG00000272324","DAP-DT"
"17929","ENSG00000272335",""
"17930","ENSG00000272347",""
"17931","ENSG00000272382",""
"17932","ENSG00000272406",""
"17933","ENSG00000272411",""
"17934","ENSG00000272414","FAM47E-STBD1"
"17935","ENSG00000272416",""
"17936","ENSG00000272417",""
"17937","ENSG00000272431","ZNF454-DT"
"17938","ENSG00000272459","FAM193B-DT"
"17939","ENSG00000272463",""
"17940","ENSG00000272465",""
"17941","ENSG00000272485",""
"17942","ENSG00000272494","OR1X1P"
"17943","ENSG00000272523","LINC01023"
"17944","ENSG00000272525","BTF3-DT"
"17945","ENSG00000272566",""
"17946","ENSG00000272632",""
"17947","ENSG00000272646",""
"17948","ENSG00000272674","PCDHB16"
"17949","ENSG00000272677","HNRNPD-DT"
"17950","ENSG00000272717",""
"17951","ENSG00000272727","LINC02266"
"17952","ENSG00000272742",""
"17953","ENSG00000272744",""
"17954","ENSG00000272772",""
"17955","ENSG00000272777",""
"17956","ENSG00000272784",""
"17957","ENSG00000272795","GAR1-DT"
"17958","ENSG00000272856","SCPPPQ1"
"17959","ENSG00000272870","SAP30-DT"
"17960","ENSG00000273007",""
"17961","ENSG00000273077",""
"17962","ENSG00000273156",""
"17963","ENSG00000273180",""
"17964","ENSG00000273217",""
"17965","ENSG00000273247","RAB33B-AS1"
"17966","ENSG00000273294","C1QTNF3-AMACR"
"17967","ENSG00000273345",""
"17968","ENSG00000273447",""
"17969","ENSG00000273449",""
"17970","ENSG00000273472",""
"17971","ENSG00000273549",""
"17972","ENSG00000273557",""
"17973","ENSG00000273569",""
"17974","ENSG00000273621",""
"17975","ENSG00000273701",""
"17976","ENSG00000273716",""
"17977","ENSG00000273742","MIR6075"
"17978","ENSG00000273841","TAF9"
"17979","ENSG00000273860",""
"17980","ENSG00000273882","MIR8066"
"17981","ENSG00000273957",""
"17982","ENSG00000274154",""
"17983","ENSG00000274235",""
"17984","ENSG00000274238",""
"17985","ENSG00000274441",""
"17986","ENSG00000274455","GUSBP7"
"17987","ENSG00000274472",""
"17988","ENSG00000274525",""
"17989","ENSG00000274535",""
"17990","ENSG00000274553","CICP15"
"17991","ENSG00000274716",""
"17992","ENSG00000274721",""
"17993","ENSG00000274799",""
"17994","ENSG00000274813",""
"17995","ENSG00000274832",""
"17996","ENSG00000274855",""
"17997","ENSG00000274934",""
"17998","ENSG00000274994","MIR8056"
"17999","ENSG00000275038",""
"18000","ENSG00000275374","GUSBP19"
"18001","ENSG00000275506","H3P25"
"18002","ENSG00000275634",""
"18003","ENSG00000275646",""
"18004","ENSG00000275647",""
"18005","ENSG00000275733",""
"18006","ENSG00000275740",""
"18007","ENSG00000275765",""
"18008","ENSG00000275810","MIR8082"
"18009","ENSG00000275826",""
"18010","ENSG00000275859","MIR6720"
"18011","ENSG00000275871","LNPPS"
"18012","ENSG00000275939",""
"18013","ENSG00000275994","SNORA24"
"18014","ENSG00000276003",""
"18015","ENSG00000276047","RN7SL711P"
"18016","ENSG00000276098",""
"18017","ENSG00000276214",""
"18018","ENSG00000276233",""
"18019","ENSG00000276309","RN7SKP251"
"18020","ENSG00000276332",""
"18021","ENSG00000276365","MIR145"
"18022","ENSG00000276396",""
"18023","ENSG00000276426",""
"18024","ENSG00000276514",""
"18025","ENSG00000276542",""
"18026","ENSG00000276545","PCDHGB9P"
"18027","ENSG00000276547","PCDHGB5"
"18028","ENSG00000276622","MIR6499"
"18029","ENSG00000276623",""
"18030","ENSG00000276687",""
"18031","ENSG00000276764",""
"18032","ENSG00000276778","LINC02227"
"18033","ENSG00000276945",""
"18034","ENSG00000276992",""
"18035","ENSG00000277001",""
"18036","ENSG00000277039",""
"18037","ENSG00000277073","MIR6131"
"18038","ENSG00000277162",""
"18039","ENSG00000277188",""
"18040","ENSG00000277455",""
"18041","ENSG00000277506","RN7SL802P"
"18042","ENSG00000277524",""
"18043","ENSG00000277568",""
"18044","ENSG00000277619",""
"18045","ENSG00000277695",""
"18046","ENSG00000277795",""
"18047","ENSG00000277818",""
"18048","ENSG00000277859",""
"18049","ENSG00000277866",""
"18050","ENSG00000277878",""
"18051","ENSG00000277912","MIR8089"
"18052","ENSG00000277968",""
"18053","ENSG00000278151",""
"18054","ENSG00000278237",""
"18055","ENSG00000278438","MIR7849"
"18056","ENSG00000278441",""
"18057","ENSG00000278487",""
"18058","ENSG00000278502","MIR6082"
"18059","ENSG00000278589","ZACNP1"
"18060","ENSG00000278734",""
"18061","ENSG00000278824",""
"18062","ENSG00000278865",""
"18063","ENSG00000278874",""
"18064","ENSG00000278877",""
"18065","ENSG00000278880",""
"18066","ENSG00000278900",""
"18067","ENSG00000278901",""
"18068","ENSG00000278905",""
"18069","ENSG00000278907",""
"18070","ENSG00000278913",""
"18071","ENSG00000278915",""
"18072","ENSG00000278921","EPB41L4A-DT"
"18073","ENSG00000278925",""
"18074","ENSG00000278936",""
"18075","ENSG00000278943",""
"18076","ENSG00000278946",""
"18077","ENSG00000278958",""
"18078","ENSG00000278965",""
"18079","ENSG00000278970","HEIH"
"18080","ENSG00000278974",""
"18081","ENSG00000278981",""
"18082","ENSG00000279002",""
"18083","ENSG00000279011",""
"18084","ENSG00000279013",""
"18085","ENSG00000279016",""
"18086","ENSG00000279028",""
"18087","ENSG00000279047","PCDHB1-AS1"
"18088","ENSG00000279068",""
"18089","ENSG00000279075",""
"18090","ENSG00000279097",""
"18091","ENSG00000279098",""
"18092","ENSG00000279118",""
"18093","ENSG00000279125",""
"18094","ENSG00000279130",""
"18095","ENSG00000279139",""
"18096","ENSG00000279197",""
"18097","ENSG00000279204",""
"18098","ENSG00000279222",""
"18099","ENSG00000279232",""
"18100","ENSG00000279240",""
"18101","ENSG00000279264",""
"18102","ENSG00000279368",""
"18103","ENSG00000279370",""
"18104","ENSG00000279375",""
"18105","ENSG00000279376",""
"18106","ENSG00000279384",""
"18107","ENSG00000279446",""
"18108","ENSG00000279450",""
"18109","ENSG00000279460",""
"18110","ENSG00000279469",""
"18111","ENSG00000279470",""
"18112","ENSG00000279481",""
"18113","ENSG00000279531",""
"18114","ENSG00000279557",""
"18115","ENSG00000279558",""
"18116","ENSG00000279584",""
"18117","ENSG00000279635",""
"18118","ENSG00000279638",""
"18119","ENSG00000279671",""
"18120","ENSG00000279679",""
"18121","ENSG00000279686",""
"18122","ENSG00000279691",""
"18123","ENSG00000279698",""
"18124","ENSG00000279703",""
"18125","ENSG00000279726",""
"18126","ENSG00000279737",""
"18127","ENSG00000279739",""
"18128","ENSG00000279749",""
"18129","ENSG00000279752",""
"18130","ENSG00000279755",""
"18131","ENSG00000279772",""
"18132","ENSG00000279799",""
"18133","ENSG00000279821",""
"18134","ENSG00000279845",""
"18135","ENSG00000279855",""
"18136","ENSG00000279860",""
"18137","ENSG00000279869",""
"18138","ENSG00000279883",""
"18139","ENSG00000279908",""
"18140","ENSG00000279913",""
"18141","ENSG00000279923",""
"18142","ENSG00000279926",""
"18143","ENSG00000279943",""
"18144","ENSG00000279979",""
"18145","ENSG00000279983",""
"18146","ENSG00000279985",""
"18147","ENSG00000279994",""
"18148","ENSG00000279995",""
"18149","ENSG00000280005",""
"18150","ENSG00000280009",""
"18151","ENSG00000280016",""
"18152","ENSG00000280017",""
"18153","ENSG00000280026",""
"18154","ENSG00000280029",""
"18155","ENSG00000280047",""
"18156","ENSG00000280056",""
"18157","ENSG00000280059",""
"18158","ENSG00000280068",""
"18159","ENSG00000280104",""
"18160","ENSG00000280139",""
"18161","ENSG00000280140",""
"18162","ENSG00000280159",""
"18163","ENSG00000280161",""
"18164","ENSG00000280185",""
"18165","ENSG00000280187",""
"18166","ENSG00000280207",""
"18167","ENSG00000280219",""
"18168","ENSG00000280241",""
"18169","ENSG00000280251",""
"18170","ENSG00000280262",""
"18171","ENSG00000280284",""
"18172","ENSG00000280305",""
"18173","ENSG00000280318",""
"18174","ENSG00000280336",""
"18175","ENSG00000280338",""
"18176","ENSG00000280352",""
"18177","ENSG00000280368",""
"18178","ENSG00000280369",""
"18179","ENSG00000280373",""
"18180","ENSG00000280420",""
"18181","ENSG00000280423",""
"18182","ENSG00000280438",""
"18183","ENSG00000280449",""
"18184","ENSG00000280457","DUX4L2"
"18185","ENSG00000280646","RNA5SP196"
"18186","ENSG00000280711","JADRR"
"18187","ENSG00000280757","DUX4L1"
"18188","ENSG00000280776","LINC01202"
"18189","ENSG00000280780","JAKMIP2-AS1"
"18190","ENSG00000280799","DUX4L5"
"18191","ENSG00000280894","SNORA50D"
"18192","ENSG00000280916","FOXCUT"
"18193","ENSG00000280987",""
"18194","ENSG00000281058","DUX4L6"
"18195","ENSG00000281327","LINC01338"
"18196","ENSG00000281357","ARRDC3-AS1"
"18197","ENSG00000281398","SNHG4"
"18198","ENSG00000281560","LSINCT5"
"18199","ENSG00000281591","DBET"
"18200","ENSG00000281627","DUX4L3"
"18201","ENSG00000281652","DUX4L7"
"18202","ENSG00000281720","DUX4L8"
"18203","ENSG00000281731","METTL14-DT"
"18204","ENSG00000281809","LINC01394"
"18205","ENSG00000281938",""
"18206","ENSG00000282855",""
"18207","ENSG00000282925",""
"18208","ENSG00000282994",""
"18209","ENSG00000283050","GTF2IP12"
"18210","ENSG00000283155",""
"18211","ENSG00000283193","MIR1243"
"18212","ENSG00000283235",""
"18213","ENSG00000283286",""
"18214","ENSG00000283288","SMIM33"
"18215","ENSG00000283355",""
"18216","ENSG00000283359","MIR3977"
"18217","ENSG00000283379","MIR3688-2"
"18218","ENSG00000283383",""
"18219","ENSG00000283413",""
"18220","ENSG00000283420","MIR4278"
"18221","ENSG00000283432",""
"18222","ENSG00000283462",""
"18223","ENSG00000283468","MIR4454"
"18224","ENSG00000283498","MIR1244-2"
"18225","ENSG00000283550","MIR2054"
"18226","ENSG00000283559","CEP192P1"
"18227","ENSG00000283602",""
"18228","ENSG00000283612","MIR103B1"
"18229","ENSG00000283616","MIR5683"
"18230","ENSG00000283653",""
"18231","ENSG00000283678","MIR6830"
"18232","ENSG00000283682","MIR548AH"
"18233","ENSG00000283717","MIR6831"
"18234","ENSG00000283733","MIR146A"
"18235","ENSG00000283740","TAF11L11"
"18236","ENSG00000283776","TAF11L13"
"18237","ENSG00000283782",""
"18238","ENSG00000283792","MIR4453"
"18239","ENSG00000283897",""
"18240","ENSG00000283967","TAF11L8"
"18241","ENSG00000283988","TAF11L9"
"18242","ENSG00000284000","MIR4458"
"18243","ENSG00000284042","TAF11L6"
"18244","ENSG00000284078","SNORD138"
"18245","ENSG00000284182","MIR143"
"18246","ENSG00000284234","TAF11L5"
"18247","ENSG00000284253","MIR1973"
"18248","ENSG00000284283","TAF11L4"
"18249","ENSG00000284325","MIR3655"
"18250","ENSG00000284336","MIR2277"
